sg_uf,ano_arrecadacao,mes_arrecadacao,co_tipo_arrecadacao,va_arrecadacao,DATA_BASE
MG,2001,8,409,11938435,2001-08-01 00:00:00
MG,2001,8,419,2362960,2001-08-01 00:00:00
MG,2001,8,429,19192137,2001-08-01 00:00:00
MG,2001,8,439,0,2001-08-01 00:00:00
MG,2001,8,499,33493532,2001-08-01 00:00:00
MG,2001,8,999,805825364,2001-08-01 00:00:00
MG,2001,9,119,7534571,2001-09-01 00:00:00
MG,2001,9,129,239857945,2001-09-01 00:00:00
MG,2001,9,131,43524235,2001-09-01 00:00:00
MG,2001,9,132,69559017,2001-09-01 00:00:00
MG,2001,9,133,15701136,2001-09-01 00:00:00
MG,2001,9,134,97585887,2001-09-01 00:00:00
MG,2001,9,135,4448396,2001-09-01 00:00:00
MG,2001,9,139,230818671,2001-09-01 00:00:00
MG,2001,9,211,0,2001-09-01 00:00:00
MG,2001,9,212,78294430,2001-09-01 00:00:00
MG,2001,9,219,78294430,2001-09-01 00:00:00
MG,2001,9,221,176972641,2001-09-01 00:00:00
MG,2001,9,222,9666629,2001-09-01 00:00:00
MG,2001,9,229,186639270,2001-09-01 00:00:00
MG,2001,9,239,3503223,2001-09-01 00:00:00
MG,2001,9,249,10437464,2001-09-01 00:00:00
MG,2001,9,399,757085574,2001-09-01 00:00:00
MG,2001,9,409,8519823,2001-09-01 00:00:00
MG,2001,9,419,1628419,2001-09-01 00:00:00
MG,2001,9,429,16385645,2001-09-01 00:00:00
MG,2001,9,439,0,2001-09-01 00:00:00
MG,2001,9,499,26533887,2001-09-01 00:00:00
MG,2001,9,999,783619461,2001-09-01 00:00:00
MS,1998,1,119,12254155,1998-01-01 00:00:00
MS,1998,1,129,2632735,1998-01-01 00:00:00
MS,1998,1,131,5420462,1998-01-01 00:00:00
MS,1998,1,132,11595053,1998-01-01 00:00:00
MS,1998,1,133,982758,1998-01-01 00:00:00
MS,1998,1,134,5330217,1998-01-01 00:00:00
MS,1998,1,135,2155140,1998-01-01 00:00:00
MS,1998,1,139,25483630,1998-01-01 00:00:00
MS,1998,1,211,178890,1998-01-01 00:00:00
MS,1998,1,212,4188891,1998-01-01 00:00:00
MS,1998,1,219,4367781,1998-01-01 00:00:00
MS,1998,1,221,453214,1998-01-01 00:00:00
MS,1998,1,222,10952447,1998-01-01 00:00:00
MS,1998,1,229,11405661,1998-01-01 00:00:00
MS,1998,1,239,63766,1998-01-01 00:00:00
MS,1998,1,249,0,1998-01-01 00:00:00
MS,1998,1,399,56207728,1998-01-01 00:00:00
MS,1998,1,409,13026677,1998-01-01 00:00:00
MS,1998,1,419,279640,1998-01-01 00:00:00
MS,1998,1,429,163595,1998-01-01 00:00:00
MS,1998,1,439,2625017,1998-01-01 00:00:00
MS,1998,1,499,16094929,1998-01-01 00:00:00
MS,1998,1,999,72302657,1998-01-01 00:00:00
MS,1998,10,119,7941200,1998-10-01 00:00:00
MS,1998,10,129,1760604,1998-10-01 00:00:00
MS,1998,10,131,6727246,1998-10-01 00:00:00
MS,1998,10,132,11122716,1998-10-01 00:00:00
MS,1998,10,133,527510,1998-10-01 00:00:00
MS,1998,10,134,6460260,1998-10-01 00:00:00
MS,1998,10,135,1265955,1998-10-01 00:00:00
MS,1998,10,139,26103687,1998-10-01 00:00:00
MS,1998,10,211,322101,1998-10-01 00:00:00
MS,1998,10,212,3952154,1998-10-01 00:00:00
MS,1998,10,219,4274255,1998-10-01 00:00:00
MS,1998,10,221,152779,1998-10-01 00:00:00
MS,1998,10,222,14995007,1998-10-01 00:00:00
MS,1998,10,229,15147786,1998-10-01 00:00:00
MS,1998,10,239,177603,1998-10-01 00:00:00
MS,1998,10,249,398328,1998-10-01 00:00:00
MS,1998,10,399,55803463,1998-10-01 00:00:00
MS,1998,10,409,560856,1998-10-01 00:00:00
MS,1998,10,419,477039,1998-10-01 00:00:00
MS,1998,10,429,134729,1998-10-01 00:00:00
MS,1998,10,439,3987184,1998-10-01 00:00:00
MS,1998,10,499,5159808,1998-10-01 00:00:00
MS,1998,10,999,60963271,1998-10-01 00:00:00
MS,1998,11,119,8145941,1998-11-01 00:00:00
MS,1998,11,129,2879180,1998-11-01 00:00:00
MS,1998,11,131,6869400,1998-11-01 00:00:00
MS,1998,11,132,10158312,1998-11-01 00:00:00
MS,1998,11,133,575937,1998-11-01 00:00:00
MS,1998,11,134,6083584,1998-11-01 00:00:00
MS,1998,11,135,1338487,1998-11-01 00:00:00
MS,1998,11,139,25025720,1998-11-01 00:00:00
MS,1998,11,211,359111,1998-11-01 00:00:00
MS,1998,11,212,6974547,1998-11-01 00:00:00
MS,1998,11,219,7333658,1998-11-01 00:00:00
MS,1998,11,221,237755,1998-11-01 00:00:00
MS,1998,11,222,6918530,1998-11-01 00:00:00
MS,1998,11,229,7156285,1998-11-01 00:00:00
MS,1998,11,239,157474,1998-11-01 00:00:00
MS,1998,11,249,296991,1998-11-01 00:00:00
MS,1998,11,399,50995249,1998-11-01 00:00:00
MS,1998,11,409,426477,1998-11-01 00:00:00
MS,1998,11,419,616852,1998-11-01 00:00:00
MS,1998,11,429,135414,1998-11-01 00:00:00
MS,1998,11,439,2557182,1998-11-01 00:00:00
MS,1998,11,499,3735925,1998-11-01 00:00:00
MS,1998,11,999,54731174,1998-11-01 00:00:00
MS,1998,12,119,8854160,1998-12-01 00:00:00
MS,1998,12,129,2060142,1998-12-01 00:00:00
MS,1998,12,131,6769822,1998-12-01 00:00:00
MS,1998,12,132,9915294,1998-12-01 00:00:00
MS,1998,12,133,596818,1998-12-01 00:00:00
MS,1998,12,134,5696145,1998-12-01 00:00:00
MS,1998,12,135,1087307,1998-12-01 00:00:00
MS,1998,12,139,24065386,1998-12-01 00:00:00
MS,1998,12,211,367526,1998-12-01 00:00:00
MS,1998,12,212,1533526,1998-12-01 00:00:00
MS,1998,12,219,1901052,1998-12-01 00:00:00
MS,1998,12,221,78750,1998-12-01 00:00:00
MS,1998,12,222,8366681,1998-12-01 00:00:00
MS,1998,12,229,8445431,1998-12-01 00:00:00
MS,1998,12,239,134613,1998-12-01 00:00:00
MS,1998,12,249,318287,1998-12-01 00:00:00
MS,1998,12,399,45779071,1998-12-01 00:00:00
MS,1998,12,409,409875,1998-12-01 00:00:00
MS,1998,12,419,729599,1998-12-01 00:00:00
MS,1998,12,429,102606,1998-12-01 00:00:00
MS,1998,12,439,5162558,1998-12-01 00:00:00
MS,1998,12,499,6404638,1998-12-01 00:00:00
MS,1998,12,999,52183709,1998-12-01 00:00:00
MS,1998,2,119,16549282,1998-02-01 00:00:00
MS,1998,2,129,2111532,1998-02-01 00:00:00
MS,1998,2,131,1186716,1998-02-01 00:00:00
MS,1998,2,132,9007471,1998-02-01 00:00:00
MS,1998,2,133,770306,1998-02-01 00:00:00
MS,1998,2,134,5456546,1998-02-01 00:00:00
MS,1998,2,135,1956970,1998-02-01 00:00:00
MS,1998,2,139,18378009,1998-02-01 00:00:00
MS,1998,2,211,300362,1998-02-01 00:00:00
MS,1998,2,212,3981202,1998-02-01 00:00:00
MS,1998,2,219,4281564,1998-02-01 00:00:00
MS,1998,2,221,495268,1998-02-01 00:00:00
MS,1998,2,222,11870215,1998-02-01 00:00:00
MS,1998,2,229,12365483,1998-02-01 00:00:00
MS,1998,2,239,68854,1998-02-01 00:00:00
MS,1998,2,249,0,1998-02-01 00:00:00
MS,1998,2,399,53754724,1998-02-01 00:00:00
MS,1998,2,409,4329675,1998-02-01 00:00:00
MS,1998,2,419,314481,1998-02-01 00:00:00
MS,1998,2,429,132701,1998-02-01 00:00:00
MS,1998,2,439,2615790,1998-02-01 00:00:00
MS,1998,2,499,7392647,1998-02-01 00:00:00
MS,1998,2,999,61147371,1998-02-01 00:00:00
MS,1998,3,119,10264115,1998-03-01 00:00:00
MS,1998,3,129,1645445,1998-03-01 00:00:00
MS,1998,3,131,4655454,1998-03-01 00:00:00
MS,1998,3,132,7295069,1998-03-01 00:00:00
MS,1998,3,133,548331,1998-03-01 00:00:00
MS,1998,3,134,5661966,1998-03-01 00:00:00
MS,1998,3,135,2167415,1998-03-01 00:00:00
MS,1998,3,139,20328235,1998-03-01 00:00:00
MS,1998,3,211,344308,1998-03-01 00:00:00
MS,1998,3,212,4215359,1998-03-01 00:00:00
MS,1998,3,219,4559667,1998-03-01 00:00:00
MS,1998,3,221,400804,1998-03-01 00:00:00
MS,1998,3,222,10394767,1998-03-01 00:00:00
MS,1998,3,229,10795571,1998-03-01 00:00:00
MS,1998,3,239,63652,1998-03-01 00:00:00
MS,1998,3,249,11502,1998-03-01 00:00:00
MS,1998,3,399,47668187,1998-03-01 00:00:00
MS,1998,3,409,11390245,1998-03-01 00:00:00
MS,1998,3,419,455352,1998-03-01 00:00:00
MS,1998,3,429,150731,1998-03-01 00:00:00
MS,1998,3,439,3693325,1998-03-01 00:00:00
MS,1998,3,499,15689653,1998-03-01 00:00:00
MS,1998,3,999,63357840,1998-03-01 00:00:00
MS,1998,4,119,10612922,1998-04-01 00:00:00
MS,1998,4,129,1773356,1998-04-01 00:00:00
MS,1998,4,131,8199101,1998-04-01 00:00:00
MS,1998,4,132,9095526,1998-04-01 00:00:00
MS,1998,4,133,513287,1998-04-01 00:00:00
MS,1998,4,134,4831966,1998-04-01 00:00:00
MS,1998,4,135,1759741,1998-04-01 00:00:00
MS,1998,4,139,24399621,1998-04-01 00:00:00
MS,1998,4,211,352665,1998-04-01 00:00:00
MS,1998,4,212,4313092,1998-04-01 00:00:00
MS,1998,4,219,4665757,1998-04-01 00:00:00
MS,1998,4,221,638157,1998-04-01 00:00:00
MS,1998,4,222,9050089,1998-04-01 00:00:00
MS,1998,4,229,9688246,1998-04-01 00:00:00
MS,1998,4,239,140129,1998-04-01 00:00:00
MS,1998,4,249,1022,1998-04-01 00:00:00
MS,1998,4,399,51281053,1998-04-01 00:00:00
MS,1998,4,409,2787272,1998-04-01 00:00:00
MS,1998,4,419,519806,1998-04-01 00:00:00
MS,1998,4,429,140079,1998-04-01 00:00:00
MS,1998,4,439,4427211,1998-04-01 00:00:00
MS,1998,4,499,7874368,1998-04-01 00:00:00
MS,1998,4,999,59155421,1998-04-01 00:00:00
MS,1998,5,119,11498619,1998-05-01 00:00:00
MS,1998,5,129,2309446,1998-05-01 00:00:00
MS,1998,5,131,7821789,1998-05-01 00:00:00
MS,1998,5,132,13046215,1998-05-01 00:00:00
MS,1998,5,133,823375,1998-05-01 00:00:00
MS,1998,5,134,5380147,1998-05-01 00:00:00
MS,1998,5,135,1294509,1998-05-01 00:00:00
MS,1998,5,139,28366035,1998-05-01 00:00:00
MS,1998,5,211,332252,1998-05-01 00:00:00
MS,1998,5,212,4729616,1998-05-01 00:00:00
MS,1998,5,219,5061868,1998-05-01 00:00:00
MS,1998,5,221,1031103,1998-05-01 00:00:00
MS,1998,5,222,11259181,1998-05-01 00:00:00
MS,1998,5,229,12290284,1998-05-01 00:00:00
MS,1998,5,239,136250,1998-05-01 00:00:00
MS,1998,5,249,459592,1998-05-01 00:00:00
MS,1998,5,399,60122094,1998-05-01 00:00:00
MS,1998,5,409,1726010,1998-05-01 00:00:00
MS,1998,5,419,652017,1998-05-01 00:00:00
MS,1998,5,429,164024,1998-05-01 00:00:00
MS,1998,5,439,3109932,1998-05-01 00:00:00
MS,1998,5,499,5651983,1998-05-01 00:00:00
MS,1998,5,999,65774077,1998-05-01 00:00:00
MS,1998,6,119,10544157,1998-06-01 00:00:00
MS,1998,6,129,2286153,1998-06-01 00:00:00
MS,1998,6,131,7547755,1998-06-01 00:00:00
MS,1998,6,132,11454032,1998-06-01 00:00:00
MS,1998,6,133,620887,1998-06-01 00:00:00
MS,1998,6,134,5980496,1998-06-01 00:00:00
MS,1998,6,135,1811148,1998-06-01 00:00:00
MS,1998,6,139,27414318,1998-06-01 00:00:00
MS,1998,6,211,408862,1998-06-01 00:00:00
MS,1998,6,212,4615355,1998-06-01 00:00:00
MS,1998,6,219,5024217,1998-06-01 00:00:00
MS,1998,6,221,668444,1998-06-01 00:00:00
MS,1998,6,222,12053368,1998-06-01 00:00:00
MS,1998,6,229,12721812,1998-06-01 00:00:00
MS,1998,6,239,151110,1998-06-01 00:00:00
MS,1998,6,249,0,1998-06-01 00:00:00
MS,1998,6,399,58141767,1998-06-01 00:00:00
MS,1998,6,409,1405432,1998-06-01 00:00:00
MS,1998,6,419,415712,1998-06-01 00:00:00
MS,1998,6,429,152867,1998-06-01 00:00:00
MS,1998,6,439,3967303,1998-06-01 00:00:00
MS,1998,6,499,5941314,1998-06-01 00:00:00
MS,1998,6,999,64083081,1998-06-01 00:00:00
MS,1998,7,119,11359248,1998-07-01 00:00:00
MS,1998,7,129,2356583,1998-07-01 00:00:00
MS,1998,7,131,7102253,1998-07-01 00:00:00
MS,1998,7,132,10742360,1998-07-01 00:00:00
MS,1998,7,133,664041,1998-07-01 00:00:00
MS,1998,7,134,6070043,1998-07-01 00:00:00
MS,1998,7,135,3743470,1998-07-01 00:00:00
MS,1998,7,139,28322167,1998-07-01 00:00:00
MS,1998,7,211,354979,1998-07-01 00:00:00
MS,1998,7,212,4271931,1998-07-01 00:00:00
MS,1998,7,219,4626910,1998-07-01 00:00:00
MS,1998,7,221,314405,1998-07-01 00:00:00
MS,1998,7,222,10303214,1998-07-01 00:00:00
MS,1998,7,229,10617619,1998-07-01 00:00:00
MS,1998,7,239,160595,1998-07-01 00:00:00
MS,1998,7,249,0,1998-07-01 00:00:00
MS,1998,7,399,57443122,1998-07-01 00:00:00
MS,1998,7,409,1128653,1998-07-01 00:00:00
MS,1998,7,419,424268,1998-07-01 00:00:00
MS,1998,7,429,158904,1998-07-01 00:00:00
MS,1998,7,439,3459455,1998-07-01 00:00:00
MS,1998,7,499,5171280,1998-07-01 00:00:00
MS,1998,7,999,62614402,1998-07-01 00:00:00
MS,1998,8,119,9372624,1998-08-01 00:00:00
MS,1998,8,129,2450703,1998-08-01 00:00:00
MS,1998,8,131,9094109,1998-08-01 00:00:00
MS,1998,8,132,11547169,1998-08-01 00:00:00
MS,1998,8,133,607068,1998-08-01 00:00:00
MS,1998,8,134,5887059,1998-08-01 00:00:00
MS,1998,8,135,449393,1998-08-01 00:00:00
MS,1998,8,139,27584798,1998-08-01 00:00:00
MS,1998,8,211,298099,1998-08-01 00:00:00
MS,1998,8,212,3857779,1998-08-01 00:00:00
MS,1998,8,219,4155878,1998-08-01 00:00:00
MS,1998,8,221,195820,1998-08-01 00:00:00
MS,1998,8,222,12314673,1998-08-01 00:00:00
MS,1998,8,229,12510493,1998-08-01 00:00:00
MS,1998,8,239,149247,1998-08-01 00:00:00
MS,1998,8,249,2039817,1998-08-01 00:00:00
MS,1998,8,399,58263560,1998-08-01 00:00:00
MS,1998,8,409,823662,1998-08-01 00:00:00
MS,1998,8,419,321067,1998-08-01 00:00:00
MS,1998,8,429,164423,1998-08-01 00:00:00
MS,1998,8,439,3617425,1998-08-01 00:00:00
MS,1998,8,499,4926577,1998-08-01 00:00:00
MS,1998,8,999,63190137,1998-08-01 00:00:00
MS,1998,9,119,8778117,1998-09-01 00:00:00
MS,1998,9,129,1985858,1998-09-01 00:00:00
MS,1998,9,131,11919513,1998-09-01 00:00:00
MS,1998,9,132,7171441,1998-09-01 00:00:00
MS,1998,9,133,596452,1998-09-01 00:00:00
MS,1998,9,134,6227935,1998-09-01 00:00:00
MS,1998,9,135,1623011,1998-09-01 00:00:00
MS,1998,9,139,27538352,1998-09-01 00:00:00
MS,1998,9,211,296652,1998-09-01 00:00:00
MS,1998,9,212,4344751,1998-09-01 00:00:00
MS,1998,9,219,4641403,1998-09-01 00:00:00
MS,1998,9,221,151619,1998-09-01 00:00:00
MS,1998,9,222,14169627,1998-09-01 00:00:00
MS,1998,9,229,14321246,1998-09-01 00:00:00
MS,1998,9,239,169420,1998-09-01 00:00:00
MS,1998,9,249,146,1998-09-01 00:00:00
MS,1998,9,399,57434542,1998-09-01 00:00:00
MS,1998,9,409,710541,1998-09-01 00:00:00
MS,1998,9,419,519474,1998-09-01 00:00:00
MS,1998,9,429,159836,1998-09-01 00:00:00
MS,1998,9,439,3505308,1998-09-01 00:00:00
MS,1998,9,499,4895159,1998-09-01 00:00:00
MS,1998,9,999,62329701,1998-09-01 00:00:00
MS,1999,1,119,11430199,1999-01-01 00:00:00
MS,1999,1,129,2564888,1999-01-01 00:00:00
MS,1999,1,131,8700912,1999-01-01 00:00:00
MS,1999,1,132,12682300,1999-01-01 00:00:00
MS,1999,1,133,880448,1999-01-01 00:00:00
MS,1999,1,134,5714042,1999-01-01 00:00:00
MS,1999,1,135,1332561,1999-01-01 00:00:00
MS,1999,1,139,29310263,1999-01-01 00:00:00
MS,1999,1,211,358915,1999-01-01 00:00:00
MS,1999,1,212,4308785,1999-01-01 00:00:00
MS,1999,1,219,4667700,1999-01-01 00:00:00
MS,1999,1,221,153479,1999-01-01 00:00:00
MS,1999,1,222,10090324,1999-01-01 00:00:00
MS,1999,1,229,10243803,1999-01-01 00:00:00
MS,1999,1,239,144407,1999-01-01 00:00:00
MS,1999,1,249,356014,1999-01-01 00:00:00
MS,1999,1,399,58717274,1999-01-01 00:00:00
MS,1999,1,409,14469108,1999-01-01 00:00:00
MS,1999,1,419,197531,1999-01-01 00:00:00
MS,1999,1,429,136008,1999-01-01 00:00:00
MS,1999,1,439,1942227,1999-01-01 00:00:00
MS,1999,1,499,16744874,1999-01-01 00:00:00
MS,1999,1,999,75462148,1999-01-01 00:00:00
MS,1999,10,119,13963957,1999-10-01 00:00:00
MS,1999,10,129,2402508,1999-10-01 00:00:00
MS,1999,10,131,15380861,1999-10-01 00:00:00
MS,1999,10,132,11443045,1999-10-01 00:00:00
MS,1999,10,133,804154,1999-10-01 00:00:00
MS,1999,10,134,8018847,1999-10-01 00:00:00
MS,1999,10,135,2198864,1999-10-01 00:00:00
MS,1999,10,139,37845771,1999-10-01 00:00:00
MS,1999,10,211,247382,1999-10-01 00:00:00
MS,1999,10,212,4900022,1999-10-01 00:00:00
MS,1999,10,219,5147404,1999-10-01 00:00:00
MS,1999,10,221,232940,1999-10-01 00:00:00
MS,1999,10,222,18605711,1999-10-01 00:00:00
MS,1999,10,229,18838651,1999-10-01 00:00:00
MS,1999,10,239,536940,1999-10-01 00:00:00
MS,1999,10,249,202,1999-10-01 00:00:00
MS,1999,10,399,78735433,1999-10-01 00:00:00
MS,1999,10,409,723548,1999-10-01 00:00:00
MS,1999,10,419,377476,1999-10-01 00:00:00
MS,1999,10,429,510565,1999-10-01 00:00:00
MS,1999,10,439,4372298,1999-10-01 00:00:00
MS,1999,10,499,5983887,1999-10-01 00:00:00
MS,1999,10,999,84719320,1999-10-01 00:00:00
MS,1999,11,119,14403866,1999-11-01 00:00:00
MS,1999,11,129,3031433,1999-11-01 00:00:00
MS,1999,11,131,13894735,1999-11-01 00:00:00
MS,1999,11,132,11908452,1999-11-01 00:00:00
MS,1999,11,133,1028232,1999-11-01 00:00:00
MS,1999,11,134,7054495,1999-11-01 00:00:00
MS,1999,11,135,2144018,1999-11-01 00:00:00
MS,1999,11,139,36029932,1999-11-01 00:00:00
MS,1999,11,211,247382,1999-11-01 00:00:00
MS,1999,11,212,5470707,1999-11-01 00:00:00
MS,1999,11,219,5718089,1999-11-01 00:00:00
MS,1999,11,221,259472,1999-11-01 00:00:00
MS,1999,11,222,19536735,1999-11-01 00:00:00
MS,1999,11,229,19796207,1999-11-01 00:00:00
MS,1999,11,239,602239,1999-11-01 00:00:00
MS,1999,11,249,1072,1999-11-01 00:00:00
MS,1999,11,399,79582838,1999-11-01 00:00:00
MS,1999,11,409,490817,1999-11-01 00:00:00
MS,1999,11,419,712458,1999-11-01 00:00:00
MS,1999,11,429,557254,1999-11-01 00:00:00
MS,1999,11,439,4349287,1999-11-01 00:00:00
MS,1999,11,499,6109816,1999-11-01 00:00:00
MS,1999,11,999,85692654,1999-11-01 00:00:00
MS,1999,12,119,14803032,1999-12-01 00:00:00
MS,1999,12,129,2661112,1999-12-01 00:00:00
MS,1999,12,131,14076147,1999-12-01 00:00:00
MS,1999,12,132,12068668,1999-12-01 00:00:00
MS,1999,12,133,1061168,1999-12-01 00:00:00
MS,1999,12,134,6105596,1999-12-01 00:00:00
MS,1999,12,135,1986948,1999-12-01 00:00:00
MS,1999,12,139,35298527,1999-12-01 00:00:00
MS,1999,12,211,306802,1999-12-01 00:00:00
MS,1999,12,212,5441361,1999-12-01 00:00:00
MS,1999,12,219,5748163,1999-12-01 00:00:00
MS,1999,12,221,249504,1999-12-01 00:00:00
MS,1999,12,222,21592844,1999-12-01 00:00:00
MS,1999,12,229,21842348,1999-12-01 00:00:00
MS,1999,12,239,1344066,1999-12-01 00:00:00
MS,1999,12,249,124,1999-12-01 00:00:00
MS,1999,12,399,81697372,1999-12-01 00:00:00
MS,1999,12,409,582506,1999-12-01 00:00:00
MS,1999,12,419,566746,1999-12-01 00:00:00
MS,1999,12,429,916098,1999-12-01 00:00:00
MS,1999,12,439,8575412,1999-12-01 00:00:00
MS,1999,12,499,10640762,1999-12-01 00:00:00
MS,1999,12,999,92338134,1999-12-01 00:00:00
MS,1999,2,119,13377945,1999-02-01 00:00:00
MS,1999,2,129,2317180,1999-02-01 00:00:00
MS,1999,2,131,9433767,1999-02-01 00:00:00
MS,1999,2,132,9820961,1999-02-01 00:00:00
MS,1999,2,133,979088,1999-02-01 00:00:00
MS,1999,2,134,6675496,1999-02-01 00:00:00
MS,1999,2,135,1890599,1999-02-01 00:00:00
MS,1999,2,139,28799911,1999-02-01 00:00:00
MS,1999,2,211,374571,1999-02-01 00:00:00
MS,1999,2,212,4272465,1999-02-01 00:00:00
MS,1999,2,219,4647036,1999-02-01 00:00:00
MS,1999,2,221,158861,1999-02-01 00:00:00
MS,1999,2,222,13297248,1999-02-01 00:00:00
MS,1999,2,229,13456109,1999-02-01 00:00:00
MS,1999,2,239,120799,1999-02-01 00:00:00
MS,1999,2,249,65,1999-02-01 00:00:00
MS,1999,2,399,62719045,1999-02-01 00:00:00
MS,1999,2,409,3544236,1999-02-01 00:00:00
MS,1999,2,419,557478,1999-02-01 00:00:00
MS,1999,2,429,131200,1999-02-01 00:00:00
MS,1999,2,439,1445460,1999-02-01 00:00:00
MS,1999,2,499,5678374,1999-02-01 00:00:00
MS,1999,2,999,68397419,1999-02-01 00:00:00
MS,1999,3,119,19757357,1999-03-01 00:00:00
MS,1999,3,129,2525710,1999-03-01 00:00:00
MS,1999,3,131,11866022,1999-03-01 00:00:00
MS,1999,3,132,10340889,1999-03-01 00:00:00
MS,1999,3,133,1065065,1999-03-01 00:00:00
MS,1999,3,134,6560746,1999-03-01 00:00:00
MS,1999,3,135,1735964,1999-03-01 00:00:00
MS,1999,3,139,31568686,1999-03-01 00:00:00
MS,1999,3,211,357305,1999-03-01 00:00:00
MS,1999,3,212,4312740,1999-03-01 00:00:00
MS,1999,3,219,4670045,1999-03-01 00:00:00
MS,1999,3,221,120730,1999-03-01 00:00:00
MS,1999,3,222,11417512,1999-03-01 00:00:00
MS,1999,3,229,11538242,1999-03-01 00:00:00
MS,1999,3,239,485258,1999-03-01 00:00:00
MS,1999,3,249,794508,1999-03-01 00:00:00
MS,1999,3,399,71339806,1999-03-01 00:00:00
MS,1999,3,409,12031287,1999-03-01 00:00:00
MS,1999,3,419,449091,1999-03-01 00:00:00
MS,1999,3,429,945056,1999-03-01 00:00:00
MS,1999,3,439,4146940,1999-03-01 00:00:00
MS,1999,3,499,17572374,1999-03-01 00:00:00
MS,1999,3,999,88912180,1999-03-01 00:00:00
MS,1999,4,119,18823079,1999-04-01 00:00:00
MS,1999,4,129,2763496,1999-04-01 00:00:00
MS,1999,4,131,13444573,1999-04-01 00:00:00
MS,1999,4,132,12074188,1999-04-01 00:00:00
MS,1999,4,133,1071446,1999-04-01 00:00:00
MS,1999,4,134,6812793,1999-04-01 00:00:00
MS,1999,4,135,2084910,1999-04-01 00:00:00
MS,1999,4,139,35487910,1999-04-01 00:00:00
MS,1999,4,211,356060,1999-04-01 00:00:00
MS,1999,4,212,4746033,1999-04-01 00:00:00
MS,1999,4,219,5102093,1999-04-01 00:00:00
MS,1999,4,221,52513,1999-04-01 00:00:00
MS,1999,4,222,12735516,1999-04-01 00:00:00
MS,1999,4,229,12788029,1999-04-01 00:00:00
MS,1999,4,239,162364,1999-04-01 00:00:00
MS,1999,4,249,1187,1999-04-01 00:00:00
MS,1999,4,399,75128158,1999-04-01 00:00:00
MS,1999,4,409,2453243,1999-04-01 00:00:00
MS,1999,4,419,438651,1999-04-01 00:00:00
MS,1999,4,429,526838,1999-04-01 00:00:00
MS,1999,4,439,0,1999-04-01 00:00:00
MS,1999,4,499,3418732,1999-04-01 00:00:00
MS,1999,4,999,78546890,1999-04-01 00:00:00
MS,1999,5,119,17622598,1999-05-01 00:00:00
MS,1999,5,129,2593008,1999-05-01 00:00:00
MS,1999,5,131,12347280,1999-05-01 00:00:00
MS,1999,5,132,11675474,1999-05-01 00:00:00
MS,1999,5,133,889955,1999-05-01 00:00:00
MS,1999,5,134,6087991,1999-05-01 00:00:00
MS,1999,5,135,2431228,1999-05-01 00:00:00
MS,1999,5,139,33431928,1999-05-01 00:00:00
MS,1999,5,211,321559,1999-05-01 00:00:00
MS,1999,5,212,4239568,1999-05-01 00:00:00
MS,1999,5,219,4561127,1999-05-01 00:00:00
MS,1999,5,221,141144,1999-05-01 00:00:00
MS,1999,5,222,20001240,1999-05-01 00:00:00
MS,1999,5,229,20142384,1999-05-01 00:00:00
MS,1999,5,239,162122,1999-05-01 00:00:00
MS,1999,5,249,10157,1999-05-01 00:00:00
MS,1999,5,399,78523324,1999-05-01 00:00:00
MS,1999,5,409,1583253,1999-05-01 00:00:00
MS,1999,5,419,455409,1999-05-01 00:00:00
MS,1999,5,429,648773,1999-05-01 00:00:00
MS,1999,5,439,3544259,1999-05-01 00:00:00
MS,1999,5,499,6231694,1999-05-01 00:00:00
MS,1999,5,999,84755018,1999-05-01 00:00:00
MS,1999,6,119,17356056,1999-06-01 00:00:00
MS,1999,6,129,2011145,1999-06-01 00:00:00
MS,1999,6,131,11942942,1999-06-01 00:00:00
MS,1999,6,132,11981832,1999-06-01 00:00:00
MS,1999,6,133,824795,1999-06-01 00:00:00
MS,1999,6,134,6968421,1999-06-01 00:00:00
MS,1999,6,135,2861022,1999-06-01 00:00:00
MS,1999,6,139,34579012,1999-06-01 00:00:00
MS,1999,6,211,355155,1999-06-01 00:00:00
MS,1999,6,212,4675128,1999-06-01 00:00:00
MS,1999,6,219,5030283,1999-06-01 00:00:00
MS,1999,6,221,232846,1999-06-01 00:00:00
MS,1999,6,222,16064715,1999-06-01 00:00:00
MS,1999,6,229,16297561,1999-06-01 00:00:00
MS,1999,6,239,144551,1999-06-01 00:00:00
MS,1999,6,249,235,1999-06-01 00:00:00
MS,1999,6,399,75418843,1999-06-01 00:00:00
MS,1999,6,409,1158337,1999-06-01 00:00:00
MS,1999,6,419,555153,1999-06-01 00:00:00
MS,1999,6,429,595783,1999-06-01 00:00:00
MS,1999,6,439,5262295,1999-06-01 00:00:00
MS,1999,6,499,7571568,1999-06-01 00:00:00
MS,1999,6,999,82990411,1999-06-01 00:00:00
MS,1999,7,119,14770464,1999-07-01 00:00:00
MS,1999,7,129,2369499,1999-07-01 00:00:00
MS,1999,7,131,11268643,1999-07-01 00:00:00
MS,1999,7,132,12072402,1999-07-01 00:00:00
MS,1999,7,133,804905,1999-07-01 00:00:00
MS,1999,7,134,6808052,1999-07-01 00:00:00
MS,1999,7,135,2816300,1999-07-01 00:00:00
MS,1999,7,139,33770302,1999-07-01 00:00:00
MS,1999,7,211,242884,1999-07-01 00:00:00
MS,1999,7,212,3594325,1999-07-01 00:00:00
